QADate,Unit,Energy,MU,DPF,ADPass,RDPass,AD,RD,D4DD,D4DTA,D4Gamma,Area,Circumference,MCS,Span,CoA,MachineType,Mu_per_dpf
03/14/2024,SV02,6.0X,230.0,180,85,95,92.4,100.0,0.0,0.0,0.0,68.61305555555556,43.24955555555555,0.391797,11.352085636228615,1.5864453327715637,TrueBeam,1.2777777777777777
03/14/2024,SV02,6.0X,2020.0,610,88,95,97.9,99.8,0.0,0.0,0.0,20.52636111111111,26.874444444444443,0.264741,8.421041651187302,0.7637873651134908,TrueBeam,3.3114754098360657
03/14/2024,SV02,6.0X,1703.0,800,85,95,95.1,99.8,0.0,0.0,0.0,31.995749999999994,46.36233333333333,0.249043,13.885278695404333,0.6901238074011229,TrueBeam,2.12875
03/14/2024,SV02,6.0FFF,3008.0,1200,76,95,89.5,99.5,0.0,0.0,0.0,12.351833333333333,23.351444444444446,0.278729,6.424485237333535,0.5289537168769003,TrueBeam,2.506666666666667
03/14/2024,SV02,6.0X,315.0,180,85,95,98.3,100.0,0.0,0.0,0.0,44.29936111111111,40.865,0.278127,9.148341284639049,1.0840416275813314,TrueBeam,1.75
04/03/2024,EV06,6.0X,1540.0,1200,85,95,99.3,99.7,0.0,0.0,0.0,8.602333333333334,23.801666666666662,0.18623,5.333371718240998,0.36141726769834054,TrueBeam,1.2833333333333334
04/03/2024,EV06,6.0FFF,7009.0,3000,76,95,89.9,99.4,0.0,0.0,0.0,10.010555555555555,19.67488888888889,0.139318,5.9487561074854085,0.5087985813840541,TrueBeam,2.336333333333333
04/03/2024,EV06,6.0X,176.0,200,83,95,99.6,100.0,0.0,0.0,0.0,88.80344444444447,78.08855555555556,0.337776,14.91748854132215,1.1372145868579406,TrueBeam,0.88
04/03/2024,EV06,6.0X,259.0,200,83,95,98.0,100.0,0.0,0.0,0.0,86.2396388888889,69.53977777777779,0.317073,16.94302272996459,1.2401483243802909,TrueBeam,1.295
04/03/2024,EV06,6.0X,406.0,600,85,95,94.6,99.1,0.0,0.0,0.0,20.80430555555556,26.705,0.185517,7.156823445883033,0.7790415860533817,TrueBeam,0.6766666666666666
04/03/2024,EV06,6.0X,444.0,600,85,95,99.0,100.0,0.0,0.0,0.0,20.727583333333328,40.507333333333335,0.192778,9.493069944426013,0.5116995276575433,TrueBeam,0.74
04/03/2024,EV06,6.0X,1987.0,1200,85,95,94.9,98.9,0.0,0.0,0.0,11.724138888888888,22.049,0.263964,5.666455686412066,0.5317310938767694,TrueBeam,1.6558333333333333
04/03/2024,NA09,6.0X,337.9,200,75,90,78.4,94.1,72.4,88.1,93.1,64.99275000000002,78.0398888888889,0.162179,21.565041156259326,0.8328144866087003,Agility,1.6894999999999998
04/03/2024,NA09,6.0X,334.7,200,75,90,74.3,96.1,71.3,82.9,90.3,62.97558333333333,76.60622222222221,0.164241,21.24125529270877,0.822068775962498,Agility,1.6735
04/03/2024,NA11,6.0X,2763.8,1200,76,95,59.2,91.4,0.0,0.0,0.0,13.836194444444441,30.19844444444444,0.065301,7.085004590401629,0.4581757338494256,Agility,2.303166666666667
04/03/2024,NA11,6.0X,411.3,200,75,90,79.0,93.8,0.0,0.0,0.0,61.05477777777778,72.28377777777779,0.155766,18.912006671562576,0.8446539411025064,Agility,2.0565
04/03/2024,NA11,6.0X,361.7,200,75,90,80.6,93.5,0.0,0.0,0.0,53.82991666666667,74.33877777777778,0.135492,19.510333124768252,0.7241162455963615,Agility,1.8085
04/03/2024,NA11,6.0X,410.5,300,80,95,86.1,96.5,0.0,0.0,0.0,79.37108333333335,90.03966666666665,0.238223,22.076000932236546,0.881512407494475,Agility,1.3683333333333334
04/03/2024,NA11,6.0X,408.8,300,80,95,86.3,98.2,0.0,0.0,0.0,87.11913888888888,89.62577777777777,0.255456,21.894827600664783,0.9720321658451437,Agility,1.3626666666666667
04/03/2024,NA11,6.0X,334.8,275,83,95,85.9,98.9,0.0,0.0,0.0,102.23455555555552,100.65277777777777,0.240141,21.397237980298385,1.0157151924934453,Agility,1.2174545454545456
04/03/2024,NA11,6.0X,462.4,275,83,95,88.4,99.2,0.0,0.0,0.0,120.39358333333334,99.54666666666668,0.292056,22.979810187701005,1.2094185306723813,Agility,1.6814545454545453
04/03/2024,NA11,6.0X,344.9,200,75,90,86.2,97.1,0.0,0.0,0.0,57.54966666666667,81.57244444444444,0.169025,23.048002956839753,0.7055037648879251,Agility,1.7245
04/03/2024,NA11,6.0X,335.9,200,75,90,79.6,96.2,0.0,0.0,0.0,63.507999999999996,83.00822222222222,0.151598,22.989608609198818,0.7650808353657067,Agility,1.6795
03/22/2024,EV06,6.0X,1131.0,1000,76,95,89.1,94.4,0.0,0.0,0.0,8.944,19.919666666666668,0.158458,5.092065068196067,0.44900349738114764,TrueBeam,1.131
03/22/2024,EV06,6.0X,339.0,250,85,95,96.0,100.0,0.0,0.0,0.0,67.65463888888891,127.73300000000002,0.190264,16.634765327174257,0.5296566970860224,TrueBeam,1.356
03/22/2024,EV06,6.0X,405.0,250,85,95,97.7,99.9,0.0,0.0,0.0,76.01302777777776,125.33477777777777,0.205392,16.742701271744316,0.6064799341851556,TrueBeam,1.62
03/22/2024,EV06,6.0FFF,1586.0,1000,76,95,84.4,99.4,0.0,0.0,0.0,11.03122222222222,19.94211111111111,0.196395,5.594174015694955,0.5531622083920681,TrueBeam,1.586
03/22/2024,EV06,6.0FFF,1568.0,1000,76,95,86.2,99.7,0.0,0.0,0.0,11.086805555555554,19.473999999999997,0.217094,5.356060494200637,0.5693132153412527,TrueBeam,1.568
03/22/2024,EV06,6.0X,1150.0,1000,76,95,96.3,99.3,0.0,0.0,0.0,9.574972222222224,24.582666666666668,0.182092,6.455688304799189,0.389500958218076,TrueBeam,1.15
03/22/2024,EV06,6.0X,254.0,200,85,95,98.5,100.0,0.0,0.0,0.0,74.35569444444445,56.047333333333334,0.357914,15.011171077386452,1.3266589152819246,TrueBeam,1.27
03/22/2024,EV06,6.0X,1495.0,1000,76,95,98.2,99.2,0.0,0.0,0.0,12.865499999999997,24.41711111111111,0.146878,7.535127018922193,0.5269050847766137,TrueBeam,1.495
03/22/2024,EV06,6.0X,58.0,180,85,95,96.3,100.0,0.0,0.0,0.0,88.92928571428571,48.74857142857143,0.691817,11.69570034465604,1.8242439338881724,TrueBeam,0.32222222222222224
03/22/2024,EV06,6.0X,219.0,180,85,95,97.7,100.0,0.0,0.0,0.0,51.98705555555554,43.943888888888885,0.273401,10.906281732831339,1.1830326552800918,TrueBeam,1.2166666666666666
03/22/2024,EV06,6.0X,140.0,250,85,95,97.1,99.3,0.0,0.0,0.0,43.93985915492958,59.55070422535212,0.178982,15.055784878991394,0.7378562474870508,TrueBeam,0.56
03/22/2024,WA17,6.0X,271.4,267,75,90,92.9,98.1,0.0,0.0,0.0,24.760405405405407,41.295135135135126,0.211548,8.19860664634129,0.599596183046233,Agility,1.0164794007490636
03/22/2024,WA17,6.0X,219.0,267,75,90,94.7,98.1,0.0,0.0,0.0,28.72274774774775,35.82846846846847,0.225455,8.060752390438132,0.8016738916157065,Agility,0.8202247191011236
03/22/2024,WA17,6.0X,444.9,250,75,90,85.5,90.2,0.0,0.0,0.0,29.283416666666664,37.16811111111111,0.33149,12.313418037221298,0.7878639993064545,Agility,1.7795999999999998
03/22/2024,WA17,6.0X,404.1,120,75,90,75.1,90.4,0.0,0.0,0.0,11.869222222222222,31.43322222222222,0.057758,8.687720904974668,0.3776011933587606,Agility,3.3675
03/22/2024,WA17,6.0X,374.5,120,75,90,86.4,93.5,0.0,0.0,0.0,18.345749999999995,59.617666666666665,0.117535,10.93960968329197,0.30772338177162245,Agility,3.120833333333333
03/22/2024,WA17,6.0X,947.6,600,80,95,77.2,97.2,0.0,0.0,0.0,42.599722222222226,54.84166666666667,0.213315,14.699355652982142,0.7767765790406727,Agility,1.5793333333333335
03/22/2024,WA17,6.0X,678.4,300,75,90,87.9,99.8,0.0,0.0,0.0,71.50705555555555,65.43544444444446,0.215485,17.261272345435916,1.0927878027368787,Agility,2.2613333333333334
03/22/2024,WA17,6.0X,1237.7,800,75,90,83.9,99.2,0.0,0.0,0.0,223.70463888888884,98.92822222222219,0.43291,26.466702920817685,2.2612823101822426,Agility,1.547125
03/22/2024,WA17,6.0X,2619.2,1200,76,95,93.1,97.9,0.0,0.0,0.0,14.651583333333333,23.706777777777774,0.200503,6.124255145014612,0.6180335206527905,Agility,2.1826666666666665
03/22/2024,WA17,6.0X,252.3,250,75,90,92.1,97.1,0.0,0.0,0.0,40.49194444444444,41.546,0.236854,10.017288598319213,0.9746291928090416,Agility,1.0092
03/22/2024,WA17,6.0X,241.0,250,75,90,93.1,98.7,0.0,0.0,0.0,46.20863888888889,41.28066666666666,0.297145,10.568550950441157,1.119377244122888,Agility,0.964
03/22/2024,WA17,6.0X,974.0,600,80,95,86.2,98.3,0.0,0.0,0.0,43.540666666666674,61.82344444444445,0.185469,14.309773090682716,0.7042743583430235,Agility,1.6233333333333333
03/22/2024,WA17,6.0X,380.3,212,75,90,83.0,97.6,0.0,0.0,0.0,69.54805555555556,81.7451111111111,0.148712,20.036758369450123,0.850791620565824,Agility,1.793867924528302
03/22/2024,WA17,6.0X,324.0,212,75,90,79.8,96.1,0.0,0.0,0.0,62.267805555555555,78.39755555555556,0.125342,19.875520245366957,0.7942569779670001,Agility,1.528301886792453
03/22/2024,WA17,6.0X,275.4,200,75,90,85.5,96.3,0.0,0.0,0.0,51.487611111111114,65.92666666666668,0.157095,16.79585612067741,0.7809830788418107,Agility,1.3769999999999998
03/22/2024,WA17,6.0X,304.7,200,75,90,87.6,96.4,0.0,0.0,0.0,57.55316666666668,67.2418888888889,0.165951,16.305602788478826,0.8559124024872063,Agility,1.5234999999999999
03/22/2024,WA17,6.0X,393.7,410,75,90,85.8,97.2,0.0,0.0,0.0,82.44390625,69.08729166666666,0.283458,16.293400984494152,1.1933295438439897,Agility,0.9602439024390244
03/22/2024,WA17,6.0X,172.7,410,75,90,88.8,94.7,0.0,0.0,0.0,163.94857142857143,62.18190476190476,0.789318,15.488953478933269,2.6365961617987166,Agility,0.42121951219512194
03/22/2024,WA17,6.0X,128.6,180,75,90,92.9,99.6,0.0,0.0,0.0,155.44352777777775,75.2,0.548379,19.049842632015256,2.0670681885342783,Agility,0.7144444444444444
03/22/2024,WA17,6.0X,148.2,180,75,90,94.2,99.4,0.0,0.0,0.0,150.73958333333331,75.28666666666666,0.514248,19.344896343432133,2.0022082263348975,Agility,0.8233333333333333
03/22/2024,WA17,6.0X,280.8,200,75,90,85.0,97.1,0.0,0.0,0.0,87.70797413793105,86.21120689655173,0.192781,20.706990589665626,1.0173616319184042,Agility,1.4040000000000001
03/22/2024,WA17,6.0X,262.5,200,75,90,76.9,93.1,0.0,0.0,0.0,78.64422413793105,87.54206896551723,0.149789,21.003320115007664,0.898359212516544,Agility,1.3125
03/25/2024,EV06,6.0X,3717.0,1200,85,95,93.7,99.6,0.0,0.0,0.0,21.781750000000002,43.671888888888894,0.146406,11.872120188692072,0.4987590542606864,TrueBeam,3.0975
03/25/2024,EV06,6.0X,3289.0,1200,85,95,96.7,100.0,0.0,0.0,0.0,16.506166666666665,39.95177777777778,0.127966,11.007951413913789,0.41315224465049527,TrueBeam,2.7408333333333332
03/25/2024,NA09,6.0X,334.3,250,75,90,90.9,98.6,0.0,0.0,0.0,146.51091666666667,105.41566666666667,0.252207,24.016741316722978,1.3898400617239057,Agility,1.3372
03/25/2024,NA09,6.0X,282.4,250,75,90,89.7,98.1,0.0,0.0,0.0,144.75561111111108,103.696,0.22921,23.915640655135693,1.39596137855955,Agility,1.1296
03/25/2024,NA11,6.0X,538.8,400,76,95,91.7,99.7,0.0,0.0,0.0,70.61263888888888,49.559999999999995,0.481471,12.911087045491676,1.4247909380324635,Agility,1.347
03/25/2024,NA11,6.0X,933.6,1000,75,90,92.2,99.5,0.0,0.0,0.0,115.7888492063492,81.98714285714286,0.257759,13.39260243567321,1.4122805743835172,Agility,0.9336
03/25/2024,NA11,6.0X,961.2,1000,75,90,93.6,99.8,0.0,0.0,0.0,118.01825396825399,67.04317460317459,0.28243,17.418152682381702,1.7603321242885424,Agility,0.9612
03/25/2024,NA11,6.0X,319.0,275,83,95,92.0,99.5,0.0,0.0,0.0,84.8708888888889,90.289,0.236975,17.977737864377712,0.9399914595231855,Agility,1.16
03/25/2024,NA11,6.0X,174.2,180,75,90,87.8,90.4,0.0,0.0,0.0,11.832352941176469,23.343137254901965,0.201246,6.236892301938495,0.506887862242755,Agility,0.9677777777777777
03/25/2024,NA11,6.0X,103.7,180,75,90,91.2,94.9,0.0,0.0,0.0,13.196612903225805,24.9683870967742,0.339407,6.647830806866394,0.5285328544482053,Agility,0.5761111111111111
03/25/2024,NA11,6.0X,227.4,180,75,90,90.7,93.7,0.0,0.0,0.0,9.889553571428573,19.72714285714286,0.204516,5.070660182369243,0.5013170758201174,Agility,1.2633333333333334
03/25/2024,NA11,6.0X,305.7,200,75,90,88.1,95.2,0.0,0.0,0.0,70.52822222222223,82.87266666666666,0.189799,20.32001453338001,0.8510432336623522,Agility,1.5285
03/25/2024,NA11,6.0X,269.3,200,75,90,85.5,96.0,0.0,0.0,0.0,88.5053888888889,101.21244444444443,0.241521,20.443053161529225,0.8744516484578095,Agility,1.3465
03/25/2024,NA11,6.0X,581.9,800,75,90,92.0,99.4,0.0,0.0,0.0,110.80693069306929,60.227326732673276,0.38773,13.0,1.8398115391191125,Agility,0.727375
03/25/2024,NA11,6.0X,427.2,300,80,95,84.9,95.0,0.0,0.0,0.0,88.5357777777778,86.02533333333334,0.246399,22.42696613237879,1.029182618040164,Agility,1.424
03/25/2024,NA11,6.0X,472.8,300,80,95,87.2,98.3,0.0,0.0,0.0,92.94766666666666,86.0171111111111,0.253804,22.933222759582556,1.0805718242106868,Agility,1.576
03/25/2024,NA11,6.0X,161.3,200,80,95,90.6,96.6,0.0,0.0,0.0,86.01933333333334,71.31955555555555,0.357244,18.25214918504283,1.206111460780587,Agility,0.8065000000000001
03/25/2024,NA11,6.0X,160.0,200,80,95,93.0,99.9,0.0,0.0,0.0,82.92380555555556,70.47866666666667,0.334049,17.580248368973454,1.176580226010077,Agility,0.8
03/25/2024,NA11,6.0X,425.7,275,83,95,92.4,99.6,0.0,0.0,0.0,111.2125,83.55300000000001,0.298323,18.808112218872736,1.3310413749356695,Agility,1.548
03/25/2024,NA11,6.0X,1183.1,400,75,90,94.6,98.8,0.0,0.0,0.0,107.36116666666668,73.32366666666665,0.204908,16.988470312149733,1.4642089184483413,Agility,2.95775
03/25/2024,NA11,6.0X,1188.6,400,75,90,83.9,97.4,0.0,0.0,0.0,71.21191666666667,58.836888888888886,0.229972,13.949769386551587,1.210327704463564,Agility,2.9715
03/25/2024,NA11,6.0X,640.0,400,75,90,88.8,99.8,0.0,0.0,0.0,118.8903611111111,63.76477777777778,0.367897,15.50289383928688,1.8645146310310636,Agility,1.6
03/25/2024,NA11,6.0X,677.5,400,80,95,92.0,99.8,0.0,0.0,0.0,48.976305555555555,65.57177777777778,0.14529,16.53140646055102,0.7469113575284759,Agility,1.69375
03/25/2024,NA11,6.0X,616.0,400,80,95,94.8,99.9,0.0,0.0,0.0,40.68105555555556,62.34244444444444,0.148066,14.533099138802049,0.652541874449724,Agility,1.54
03/25/2024,NA11,6.0X,809.8,800,75,90,92.0,98.8,0.0,0.0,0.0,104.4290099009901,60.18019801980197,0.320825,13.36190618096164,1.7352719555131455,Agility,1.0122499999999999
03/25/2024,SV02,6.0X,358.0,180,83,95,96.3,100.0,0.0,0.0,0.0,69.35847222222222,69.62677777777778,0.21511,17.48033764258065,0.9961465177031187,TrueBeam,1.988888888888889
03/25/2024,SV02,6.0X,1405.0,800,85,95,96.0,99.9,0.0,0.0,0.0,172.33191666666667,124.96922222222221,0.524612,18.801969311750298,1.3789948725152772,TrueBeam,1.75625
03/25/2024,SV02,6.0X,604.0,400,85,95,93.4,100.0,0.0,0.0,0.0,102.21483333333332,48.556,0.562326,12.406674681961292,2.105091715407639,TrueBeam,1.51
03/25/2024,SV02,6.0X,592.0,400,85,95,86.7,99.7,0.0,0.0,0.0,93.82213888888889,102.68455555555556,0.355153,15.683628406717624,0.9136927981163454,TrueBeam,1.48
03/25/2024,SV02,6.0X,163.0,240,83,95,88.5,100.0,0.0,0.0,0.0,101.7415,72.85433333333334,0.404054,13.296591390294669,1.396505812969258,TrueBeam,0.6791666666666667
03/25/2024,SV02,6.0X,243.0,240,83,95,93.3,100.0,0.0,0.0,0.0,111.19605555555556,69.18911111111112,0.421069,16.341003056072893,1.6071323040555514,TrueBeam,1.0125
03/25/2024,SV02,6.0X,300.0,180,83,95,94.6,99.6,0.0,0.0,0.0,78.68422222222223,69.99411111111111,0.231458,17.350928120029387,1.1241548892208393,TrueBeam,1.6666666666666667
04/02/2024,NA11,6.0X,1163.6,800,75,90,92.2,98.8,0.0,0.0,0.0,167.1571111111111,83.64933333333335,0.470593,18.90067642500538,1.9983077503440285,Agility,1.4545
04/02/2024,NA11,6.0X,846.8,400,76,95,88.5,95.6,0.0,0.0,0.0,26.114111111111114,34.83588888888889,0.297245,8.984488488273449,0.7496324033643466,Agility,2.117
04/02/2024,NA11,6.0X,861.4,400,76,95,75.0,94.2,0.0,0.0,0.0,25.302166666666665,35.153666666666666,0.138051,9.89265588619006,0.719758963028987,Agility,2.1534999999999997
04/02/2024,EA07,6.0X,325.7,180,83,95,85.3,99.6,77.2,78.7,88.4,160.39705555555554,122.999,0.229019,31.334056800302168,1.3040517041240625,Agility,1.8094444444444444
04/02/2024,EA07,6.0X,302.3,180,83,95,81.9,99.2,81.1,83.8,93.5,136.44558333333333,131.85022222222221,0.17186,28.355006949569123,1.0348528886312078,Agility,1.6794444444444445
04/02/2024,NA11,6.0X,1941.9,1000,76,95,93.0,96.7,0.0,0.0,0.0,11.066111111111109,19.283444444444445,0.19121,5.210093127746047,0.5738658953275981,Agility,1.9419000000000002
04/02/2024,NA11,6.0X,286.4,200,80,95,93.0,100.0,0.0,0.0,0.0,53.32472222222223,45.07611111111112,0.32396,12.467975690309698,1.1829929625201818,Agility,1.432
04/02/2024,NA11,6.0X,2095.6,1200,76,95,95.1,98.8,0.0,0.0,0.0,13.777833333333335,20.988222222222223,0.18854,5.1220946524111906,0.6564554723813356,Agility,1.7463333333333333
04/02/2024,EA07,6.0X,145.9,150,75,90,77.4,97.4,85.2,97.2,99.3,183.8627049180327,127.02950819672131,0.350831,33.29544012395492,1.4474015331406147,Agility,0.9726666666666667
04/02/2024,EA07,6.0X,56.0,150,75,90,80.4,99.8,76.0,88.6,89.5,236.57857142857142,120.28666666666666,0.645065,31.90594926144823,1.9667896532885725,Agility,0.37333333333333335
04/02/2024,NA11,6.0X,364.6,200,83,95,83.0,97.7,0.0,0.0,0.0,90.17766666666667,89.93433333333334,0.23292,23.03572167642638,1.0027056778464285,Agility,1.8230000000000002
04/02/2024,NA11,6.0X,274.9,200,83,95,85.9,97.5,0.0,0.0,0.0,107.98772222222223,94.70333333333332,0.266259,22.953928283190756,1.1402737202726647,Agility,1.3744999999999998
04/02/2024,NA11,6.0X,334.7,200,75,90,74.3,96.1,0.0,0.0,0.0,62.97558333333333,76.60622222222221,0.164241,21.24125529270877,0.822068775962498,Agility,1.6735
04/02/2024,NA11,6.0X,337.9,200,75,90,78.4,94.1,0.0,0.0,0.0,64.99275000000002,78.0398888888889,0.162179,21.565041156259326,0.8328144866087003,Agility,1.6894999999999998
04/02/2024,NA11,6.0X,330.6,200,75,90,81.5,94.6,0.0,0.0,0.0,74.71072222222223,93.3698888888889,0.160919,23.495549975091983,0.8001586283467547,Agility,1.653
04/02/2024,NA11,6.0X,330.2,200,75,90,84.6,98.4,0.0,0.0,0.0,68.16036111111111,91.69255555555556,0.153739,23.5469718633131,0.7433576335410726,Agility,1.651
04/02/2024,NA11,6.0X,412.8,400,75,90,91.6,98.0,0.0,0.0,0.0,111.79408333333332,71.63488888888888,0.292119,16.25559277118906,1.5606094330199127,Agility,1.032
04/02/2024,NA11,6.0X,300.1,400,75,90,91.0,99.5,0.0,0.0,0.0,118.99005555555556,67.51033333333334,0.322361,16.399502735249293,1.7625458160314553,Agility,0.7502500000000001
04/02/2024,NA11,6.0X,921.4,1100,80,95,93.4,99.7,0.0,0.0,0.0,23.607284482758626,46.66620689655172,0.186113,8.281700805573623,0.5058753657671505,Agility,0.8376363636363636
04/02/2024,NA11,6.0X,926.5,1100,80,95,87.1,97.8,0.0,0.0,0.0,18.11306034482758,34.87172413793104,0.101323,9.454260429203027,0.5194196958310258,Agility,0.8422727272727273
04/02/2024,SV02,6.0FFF,1632.0,900,76,95,88.6,100.0,0.0,0.0,0.0,14.513777777777781,21.854333333333336,0.160199,6.793036982576293,0.6641144141258536,TrueBeam,1.8133333333333332
04/02/2024,SV02,6.0X,304.0,180,85,95,95.6,100.0,0.0,0.0,0.0,22.842249999999996,32.571666666666665,0.29157,8.382675805357863,0.701292022719132,TrueBeam,1.6888888888888889
04/02/2024,SV02,6.0FFF,1581.0,1000,76,95,86.2,99.7,0.0,0.0,0.0,11.719222222222223,19.50188888888889,0.277386,5.951875085993102,0.6009275454799251,TrueBeam,1.581
04/02/2024,SV02,6.0FFF,500.0,1000,76,95,95.7,100.0,0.0,0.0,0.0,11.664666666666669,21.840555555555557,0.286416,5.08460901141418,0.5340828733497825,TrueBeam,0.5
03/15/2024,NA10,6.0X,334.7,200,75,90,76.9,96.5,0.0,0.0,0.0,64.40822222222222,78.8921111111111,0.150429,21.11923725286205,0.8164089072418169,Agility,1.6735
03/15/2024,NA10,6.0X,371.3,200,75,90,81.6,95.1,0.0,0.0,0.0,65.3293888888889,79.09355555555555,0.159621,21.10965012115981,0.8259761295343632,Agility,1.8565
03/15/2024,NA10,6.0X,384.8,200,83,95,87.1,95.2,0.0,0.0,0.0,34.87336111111111,48.856444444444456,0.238162,10.914839146209097,0.7137924486249964,Agility,1.9240000000000002
03/15/2024,NA10,6.0X,450.9,200,83,95,90.3,94.5,0.0,0.0,0.0,33.23336111111111,44.356,0.233232,12.08286610116361,0.7492416158154727,Agility,2.2544999999999997
03/15/2024,NA10,6.0X,376.9,200,75,90,85.4,99.4,0.0,0.0,0.0,44.141999999999996,67.97555555555556,0.13883,19.557401784338005,0.6493804962568243,Agility,1.8844999999999998
03/15/2024,NA10,6.0X,372.3,200,75,90,76.0,97.1,0.0,0.0,0.0,47.581722222222226,68.65800000000002,0.146254,19.597926925472656,0.6930251714617701,Agility,1.8615000000000002
03/15/2024,NA10,6.0X,1204.4,600,80,95,90.7,98.4,0.0,0.0,0.0,64.1886388888889,67.859,0.244443,17.346282527184005,0.9459119481408348,Agility,2.0073333333333334
03/15/2024,NA10,6.0X,786.4,600,80,95,88.0,97.6,0.0,0.0,0.0,63.36061111111111,68.78744444444445,0.230845,17.37734081259631,0.9211072111028014,Agility,1.3106666666666666
03/15/2024,NA10,6.0X,1947.3,3000,80,95,90.9,99.7,0.0,0.0,0.0,28.832155172413792,35.304310344827584,0.161691,9.69910982085324,0.8166752130491051,Agility,0.6491
03/15/2024,NA10,6.0X,1944.7,3000,80,95,86.0,99.4,0.0,0.0,0.0,33.932758620689654,48.422586206896554,0.240778,9.751888989528533,0.7007630380522055,Agility,0.6482333333333333
03/15/2024,NA10,6.0X,434.9,300,80,95,87.3,99.1,0.0,0.0,0.0,90.71061111111112,87.06511111111112,0.235542,21.4480993538346,1.0418709624725302,Agility,1.4496666666666667
03/15/2024,NA10,6.0X,401.7,300,80,95,85.7,98.3,0.0,0.0,0.0,104.1720277777778,92.70700000000001,0.286248,21.370453640303843,1.1236694939732468,Agility,1.339
03/15/2024,NA10,6.0X,224.9,200,83,95,91.4,99.6,0.0,0.0,0.0,112.12316666666666,92.34788888888889,0.250859,22.266448533101176,1.2141389263545699,Agility,1.1245
03/15/2024,NA10,6.0X,350.1,200,83,95,91.7,99.8,0.0,0.0,0.0,110.17747222222222,88.56388888888888,0.365807,22.269086514866252,1.244045102405671,Agility,1.7505000000000002
03/15/2024,NA10,6.0X,626.8,300,75,90,89.8,99.6,0.0,0.0,0.0,51.12769444444445,47.98822222222222,0.203042,12.52956427923549,1.0654217238489077,Agility,2.0893333333333333
03/15/2024,NA10,6.0X,319.3,180,83,95,85.6,99.5,0.0,0.0,0.0,130.57419444444443,119.06211111111111,0.206601,24.790863341419836,1.096689729636912,Agility,1.7738888888888888
03/15/2024,NA10,6.0X,291.3,180,83,95,85.2,98.5,0.0,0.0,0.0,131.17669444444445,111.81955555555554,0.239672,23.96279177103392,1.1731104974681434,Agility,1.6183333333333334
03/15/2024,NA10,6.0X,309.9,180,88,95,92.2,98.7,0.0,0.0,0.0,39.6405,34.10922222222222,0.301261,8.824799361547234,1.1621637028760552,Agility,1.7216666666666665
03/15/2024,NA10,6.0X,276.9,200,83,95,91.7,99.5,0.0,0.0,0.0,140.69238888888887,116.56100000000002,0.256083,25.1871383119131,1.2070279843934837,Agility,1.3844999999999998
03/15/2024,NA10,6.0X,318.9,200,83,95,86.2,98.7,0.0,0.0,0.0,111.76941666666666,98.49133333333333,0.204534,25.193243811384228,1.134814738352613,Agility,1.5944999999999998
03/15/2024,WV16,6.0X,244.0,180,83,95,97.2,99.7,0.0,0.0,0.0,110.01841666666668,77.81244444444445,0.274436,18.5094087408915,1.4138923079998629,TrueBeam,1.3555555555555556
03/15/2024,WV16,6.0FFF,2402.0,1000,76,95,93.7,99.6,0.0,0.0,0.0,5.789,17.31411111111111,0.093478,5.646966525912639,0.33435155653384846,TrueBeam,2.402
03/15/2024,WV16,6.0X,2177.0,1800,85,95,99.3,100.0,0.0,0.0,0.0,31.463429752066116,27.795867768595038,0.475065,8.989414849215668,1.131946302738382,TrueBeam,1.2094444444444445
03/15/2024,WV16,6.0X,290.0,180,83,95,94.1,99.4,0.0,0.0,0.0,90.3918611111111,73.80211111111112,0.262584,18.35567680308384,1.2247869302142815,TrueBeam,1.6111111111111112
03/12/2024,EA07,6.0X,340.8,200,75,90,74.3,90.2,76.7,91.2,92.7,101.16066666666667,134.39577777777777,0.126835,33.32153399732309,0.7527071783009057,Agility,1.704
03/12/2024,EA07,6.0X,430.3,200,75,90,79.8,97.7,66.2,85.9,87.2,108.40661111111112,133.7352222222222,0.146874,33.28928637250645,0.8106062809016491,Agility,2.1515
03/12/2024,EV06,6.0X,192.0,200,85,95,90.6,99.3,0.0,0.0,0.0,134.85116666666664,74.70844444444445,0.30711,17.845870629537337,1.805032452080383,TrueBeam,0.96
03/12/2024,EV06,6.0X,476.0,267,76,95,95.4,98.6,0.0,0.0,0.0,16.956611111111112,28.122777777777774,0.144615,8.115602303050172,0.6029493688390195,TrueBeam,1.7827715355805243
03/12/2024,EV06,6.0X,424.0,267,76,95,98.1,100.0,0.0,0.0,0.0,17.16425,33.33577777777778,0.263612,6.374987762650477,0.5148897414189626,TrueBeam,1.5880149812734083
03/12/2024,EV06,6.0FFF,1796.0,900,76,95,85.0,100.0,0.0,0.0,0.0,19.869222222222223,25.43177777777778,0.281442,7.341235445053124,0.7812753947379919,TrueBeam,1.9955555555555555
03/12/2024,EV06,6.0X,508.0,200,85,95,96.7,99.3,0.0,0.0,0.0,170.76013888888886,119.26888888888888,0.313297,22.144848153752633,1.4317240688640047,TrueBeam,2.54
03/12/2024,EV06,6.0X,182.0,200,85,95,93.7,100.0,0.0,0.0,0.0,109.63669444444446,127.77822222222223,0.259239,23.154977602429746,0.8580233199188874,TrueBeam,0.91
03/12/2024,NA10,6.0X,272.3,267,80,95,89.8,98.7,0.0,0.0,0.0,39.20372222222223,47.17522222222222,0.353332,10.275224482005413,0.8310235834724917,Agility,1.0198501872659176
