FieldID,MachineType,Area,Circumference,MCS,Span,CoA,NControlPoints,IsFullArc,DateFolder,AD
2393432,Agility,50.14111111111111,76.59077777777777,0.123584,20.245498652573772,0.6546625137636239,180,1,2023-11-06,84.2
2392761,Agility,147.07349999999997,94.5521111111111,0.28847,25.946938020689224,1.5554755813666536,180,1,2023-11-06,74.4
2393351,TrueBeam,103.39358333333334,132.11411111111113,0.257531,22.49812493232391,0.7826081745830834,180,1,2023-11-06,98.0
2393399,Agility,42.11213888888889,41.82299999999999,0.294697,10.659328478183593,1.0069133942780026,180,1,2023-11-06,88.2
2393198,Agility,81.65332061068702,79.46992366412215,0.186103,20.562745556175244,1.027474506654781,131,0,2023-11-06,89.0
2393435,Agility,297.50763888888883,138.43400000000003,0.38115,31.031787517317603,2.14909371172464,180,1,2023-11-06,89.4
2393248,Agility,55.94050000000001,75.87422222222223,0.160122,20.26684953030394,0.737279386352853,180,1,2023-11-06,82.7
2393069,Agility,12.308360655737701,39.31278688524591,0.144091,4.895263011290048,0.3130879703763009,61,0,2023-11-06,86.3
2392906,TrueBeam,14.842760416666664,18.115416666666665,0.316534,4.156475605579869,0.8193441359799434,96,0,2023-11-06,96.4
2393183,Agility,15.144999999999998,20.36916666666667,0.419366,5.893060617555977,0.7435257537945422,24,0,2023-11-06,95.8
2393068,Agility,14.386458333333332,22.67083333333333,0.24548,4.470127018922193,0.6345800404337438,24,0,2023-11-06,82.6
2393249,Agility,64.96863888888889,75.06944444444444,0.174641,20.316528303670108,0.8654471785383904,180,1,2023-11-06,86.8
2393199,Agility,87.99167938931298,82.07251908396947,0.184844,20.29953521307732,1.0721210993814816,131,0,2023-11-06,89.4
2393336,Agility,149.28738888888887,118.94677777777781,0.189676,32.53781292110203,1.2550772007274957,180,1,2023-11-06,85.1
2393320,TrueBeam,84.02361111111111,52.53588888888889,0.372647,13.514428730770042,1.599356418786734,180,1,2023-11-06,95.5
2405076,Agility,49.13416666666667,40.87466666666667,0.403792,10.738533680968192,1.2020689261482256,180,1,2023-12-21,97.3
2405099,Agility,68.98683962264151,43.982830188679245,0.345901,11.154675599662164,1.5684947814112713,106,0,2023-12-21,96.5
2405056,Agility,54.86572222222221,66.27944444444444,0.168782,16.791498333540027,0.8277939364475326,180,1,2023-12-21,90.9
2405016,Agility,30.783415841584162,65.79267326732673,0.086722,20.433755056908712,0.46788516582243056,101,0,2023-12-21,76.5
2404944,Agility,73.38225,73.07211111111111,0.165845,17.045559602892457,1.0042442853254547,180,1,2023-12-21,84.6
2404749,Agility,55.865992366412215,68.02045801526718,0.148978,19.043611843111535,0.821311617070751,131,0,2023-12-21,71.0
2405123,TrueBeam,20.6995,32.403777777777776,0.276212,9.963362929168937,0.638798974056523,180,1,2023-12-21,86.6
2405026,TrueBeam,49.044361111111115,57.45055555555556,0.231683,14.499436654469147,0.8536794925104679,180,1,2023-12-21,79.4
2404748,Agility,50.05361111111112,69.24022222222223,0.111147,19.560883455561893,0.7228978981388468,180,1,2023-12-21,67.5
2404945,Agility,46.13563888888889,68.47655555555555,0.13017,17.999481486508586,0.6737435683583515,180,1,2023-12-21,82.7
2405051,Agility,27.45941666666667,42.16566666666667,0.145235,12.629023646002228,0.6512269065669543,180,1,2023-12-21,87.2
2405052,Agility,3.56045918367347,9.845306122448978,0.077072,2.666541345579633,0.36164027196219073,98,0,2023-12-21,90.0
2404747,Agility,127.2787777777778,93.17366666666666,0.148425,23.33177121412428,1.3660380913538999,180,1,2023-12-21,62.2
2405120,TrueBeam,42.296166666666664,60.119666666666674,0.205331,12.134879726127021,0.7035329537200804,180,1,2023-12-21,90.7
2405053,TrueBeam,57.24349999999999,57.90222222222222,0.22798,13.605070703227605,0.9886235416027017,180,1,2023-12-21,97.6
2405086,TrueBeam,17.106499999999997,21.916777777777778,0.268397,6.121136166506918,0.7805207578161832,180,1,2023-12-21,82.3
2404761,TrueBeam,58.71825,42.961333333333336,0.253645,11.139859123395063,1.366769730920828,180,1,2023-12-21,95.6
2404937,Agility,30.058157894736837,28.86315789473684,0.398256,6.482671496486891,1.0414022611232676,76,0,2023-12-21,95.8
2405097,Agility,205.13514705882355,92.9530882352941,0.434319,23.283900158803785,2.206867474263584,136,0,2023-12-21,99.4
2405054,TrueBeam,42.620055555555545,66.9768888888889,0.188114,14.668989516071694,0.6363397324450223,180,1,2023-12-21,98.8
2405015,Agility,34.44594059405941,68.57089108910891,0.090878,19.869419343374616,0.5023405711513416,101,0,2023-12-21,66.0
2405055,Agility,50.31783333333334,65.24733333333333,0.145256,16.162667370372667,0.7711860510263512,180,1,2023-12-21,86.1
2405096,Agility,232.21176470588233,97.3525,0.458695,23.97433324542082,2.385267606952901,136,0,2023-12-21,99.8
2405059,Agility,187.79419444444449,73.204,0.451768,19.568293972938456,2.5653542763297703,180,1,2023-12-21,99.7
2405075,Agility,51.13708333333333,41.358111111111114,0.468869,10.782532918635624,1.2364462969778867,180,1,2023-12-21,96.1
2411808,Agility,94.29366666666667,79.50788888888889,0.248362,18.604673874438923,1.185966172469259,180,1,2024-01-23,90.2
2411804,TrueBeam,6.158305555555555,13.318000000000001,0.255856,3.701956127907825,0.46240468205102525,180,1,2024-01-23,80.2
2411805,Agility,63.551277777777784,62.49522222222222,0.367063,12.288393605400998,1.0168981806609219,180,1,2024-01-23,97.3
2411425,TrueBeam,10.180384615384616,16.49692307692308,0.180074,4.445832671502094,0.6171080854238553,91,0,2024-01-23,96.5
2411872,Agility,75.0835294117647,40.902058823529416,0.647589,9.999419391812935,1.8356907102331967,68,0,2024-01-23,83.6
2411809,Agility,93.09602777777778,76.65877777777777,0.255704,18.752200730147358,1.2144209766512206,180,1,2024-01-23,84.0
2411639,Agility,10.911999999999999,22.482444444444447,0.112805,5.101389128802988,0.4853564756699053,180,1,2024-01-23,89.4
2411766,Agility,75.2445070422535,93.57408450704224,0.179227,20.743157943662897,0.8041169458258576,71,0,2024-01-23,87.4
2411875,Agility,62.82021126760563,43.36760563380281,0.580976,8.690773635213842,1.4485515247962069,71,0,2024-01-23,87.8
