QADate,Unit,Energy,MU,DPF,ADPass,RDPass,AD,RD,D4DD,D4DTA,D4Gamma,Area,Circumference,MCS,Span,CoA,MachineType,Mu_per_dpf,log_Area,square_Area,sqrt_Area,inv_Area,log_Circumference,square_Circumference,sqrt_Circumference,inv_Circumference,log_MCS,square_MCS,sqrt_MCS,inv_MCS,log_Span,square_Span,sqrt_Span,inv_Span,log_CoA,square_CoA,sqrt_CoA,inv_CoA,log_MU,square_MU,sqrt_MU,inv_MU,log_Mu_per_dpf,square_Mu_per_dpf,sqrt_Mu_per_dpf,inv_Mu_per_dpf
02/07/2024,NA11,6.0X,1505.2,800,76,95,92.3,98.4,0.0,0.0,0.0,19.957555555555555,30.97466666666667,0.125048,7.504291443467713,0.6443186546712008,Agility,1.8815,3.0424992283938583,398.30402375308637,4.467388001456282,0.05010633427074676,3.4649439225995176,959.4299751111114,5.565488897362627,0.03228444646320283,0.11782570141285378,0.015637002304,0.35362126632882246,7.996865228830299,2.1405709117914986,56.314390068502725,2.7393961822758883,0.13325706687650124,0.49732610672702493,0.41514652875730607,0.8026946210553555,1.5520246709070276,7.317345201667251,2265627.04,38.79690709322072,0.0006643635392875607,1.0583109918945839,3.54004225,1.3716778047340417,0.5314905493007976
02/07/2024,NA11,6.0X,270.3,180,83,95,87.2,94.8,0.0,0.0,0.0,74.97761111111112,71.29322222222221,0.258272,17.45289624881655,1.0516793711105468,Agility,1.5016666666666667,4.330438706242709,5621.642167929013,8.658961318259315,0.01333731459089516,4.2807303795728835,5082.723534827159,8.443531383385876,0.014026578611588127,0.2297393511231077,0.066704425984,0.508204683174014,3.8718720113987914,2.9152213364223787,304.6035874719548,4.177666363990374,0.05729707714103503,0.7186586632044789,1.106029499619475,1.0255141983953937,0.9508592415241395,5.603225219664886,73062.09000000001,16.44080290010193,0.003699593031078087,0.9169571764173156,2.255002777777778,1.2254250963101199,0.6659263045995752
02/07/2024,NA11,6.0X,236.1,180,83,95,85.7,96.7,0.0,0.0,0.0,77.76908333333334,73.67066666666668,0.256574,17.10969562002738,1.0556315946645431,Agility,1.3116666666666663,4.366520576391373,6048.030322506946,8.81867809443872,0.012858580097379141,4.313087333180604,5427.3671271111125,8.583161810583945,0.013573923403608083,0.22838897001982794,0.06583021747600001,0.5065313415772019,3.89749585891065,2.896447464466799,292.74168420998416,4.136386783175309,0.058446389916082545,0.7205831460628396,1.1143580636540062,1.027439338678709,0.9472992829648066,5.46848199307136,55743.21,15.365545873804809,0.004235493417045771,0.8379687650986851,1.7204694444444435,1.1452801695072985,0.7623882370610647
02/07/2024,NA11,6.0X,525.6,800,75,90,78.9,99.2,0.0,0.0,0.0,211.5377419354839,122.00580645161293,0.462615,36.69752764735467,1.7338333976701266,Agility,0.657,5.359119581702001,44748.216263163384,14.544337108836686,0.004727288786025226,4.812231561181888,14885.416807908434,11.045623859774192,0.008196331149208586,0.3802259295111357,0.214012638225,0.6801580698631753,2.1616200044961698,3.629594512657761,1346.7085354283602,6.057848433838096,0.02724979138539578,1.0057047992358397,3.006178250876335,1.3167510765783055,0.5767563507470894,6.266441247062209,276255.36000000004,22.92596780945136,0.0019025875154060358,0.5050087384444258,0.43164900000000006,0.8105553651663778,1.522067698527095
02/07/2024,NA11,6.0X,758.6,800,75,90,89.6,99.0,0.0,0.0,0.0,179.2322580645161,106.28258064516127,0.435244,36.11184105609041,1.6863747283565416,Agility,0.94825,5.194246341720082,32124.202330905293,13.387765237877309,0.005579352763946595,4.67546629391491,11295.98694859521,10.309344336336878,0.009408879465674204,0.36133486960050454,0.189437339536,0.6597302479043992,2.2975565486105527,3.613936084623134,1304.065064460337,6.009312860559883,0.027691747168332167,0.9881926000442633,2.8438597244395996,1.2986049161914264,0.5929876617558714,6.632791978938131,575473.9600000001,27.542694131112157,0.0013182177678378358,0.6669315337415332,0.8991780625000001,0.9737812896128165,1.0545731035348236
01/18/2024,NA12,6X,556.5,400,75,90,92.5,100.0,0.0,0.0,0.0,97.85327777777778,64.09688888888888,0.469626,15.78964079141269,1.5266462924184223,Agility,1.39125,4.593636708174389,9575.263971854938,9.892081569506884,0.010219381634323912,4.175876758347349,4108.411165234567,8.006053265429157,0.015601380998882893,0.38500794665122856,0.220548579876,0.6852926382210741,2.1293494624457283,2.8207620766624184,249.31275632184358,3.973618098334651,0.0633326590438459,0.9268928472670187,2.330648902154915,1.2355752880413327,0.6550301467576447,6.323462503334274,309692.25,23.590252224170897,0.0017969451899425963,0.8718162417723256,1.9355765625000003,1.179512611208545,0.7187775606270903
01/18/2024,NA12,6X,445.7,300,80,95,91.2,98.9,0.0,0.0,0.0,97.27619444444444,92.35277777777776,0.283961,22.025796612469883,1.0533109754263543,Agility,1.4856666666666667,4.58778182533678,9462.658005593365,9.862869483291586,0.010280007307349017,4.536385626136098,8529.035563271602,9.61003526412769,0.010828044518359673,0.24994983097469958,0.08063384952100001,0.5328799114247037,3.5215979602904617,3.136615179261445,485.1357164138897,4.693164882301695,0.04540130703070889,0.7194536002269764,1.109464010953618,1.026309395565662,0.9493863388339672,6.101887228358073,198648.49,21.111608181282637,0.0022436616507882845,0.9105408998935481,2.2072054444444444,1.2188792666489436,0.6730980436854093
01/18/2024,NA12,6X,399.0,300,80,95,88.1,98.2,0.0,0.0,0.0,84.50516666666667,90.81644444444444,0.260895,21.940386327586054,0.9305051214415402,Agility,1.33,4.448576802966867,7141.123193361112,9.192669180747595,0.011833595833387752,4.519791414965724,8247.626581530863,9.529766232413282,0.01101122153709192,0.23182178626765704,0.068066201025,0.5107788171018841,3.8329449282472714,3.132898952343468,481.3805522037251,4.684056610202961,0.04557804678054528,0.6577816896280058,0.8658397810289354,0.9646269338151098,1.07468395635141,5.991464547107982,159201.0,19.974984355438178,0.0025062656578790335,0.8458682675776092,1.7689000000000001,1.1532562594670797,0.7518791339254632
01/18/2024,NA12,6X,405.6,500,75,90,95.3,99.7,0.0,0.0,0.0,37.62213114754099,33.2032786885246,0.319056,7.88980780087685,1.1330848227510617,Agility,0.8112,3.653825457962102,1415.424752082774,6.133688217340444,0.026580099077807336,3.532321507559023,1102.4577156678317,5.762228621681423,0.030117506745745076,0.2769163292402983,0.101796731136,0.5648504226784291,3.1342362023086787,2.184905429593212,62.2490671347772,2.808880168479398,0.12674578373671905,0.7575692055766671,1.2838812155488049,1.0644645709233642,0.882545681819637,6.007829901194246,164511.36000000002,20.139513400278567,0.0024654832286353963,0.5939896090267268,0.6580454400000001,0.9006664199358162,1.23274009770698
01/18/2024,NA12,6X,285.2,500,75,90,88.2,95.8,0.0,0.0,0.0,30.28245901639344,33.15344262295081,0.300669,7.112812075038472,0.9134031527522304,Agility,0.5704,3.4430575256433222,917.0273240795483,5.50295002852047,0.033022416258740174,3.5308633898071067,1099.1507577532916,5.757902623607906,0.030162779208484387,0.26287874748302026,0.09040184756100002,0.5483329280646932,3.325905477766322,2.093444549708003,50.5920956148131,2.6669855783334246,0.1405913510520015,0.6488834119830718,0.8343053194577144,0.9557212735689368,1.0948056202578482,5.65669086712235,81339.04,16.88786546606764,0.0035063113481545887,0.4513303639801143,0.32535616,0.7552483035399683,1.753152606674953
